algorithm	benchmark	containers	elements	execution-count	generators	lower-q	manufacturerModel	median	millisec	nelements	now	nthreads	sample-count	tail-quantile	threads	total-time	upper-q	value	warmup-executions
inline	transduce	lazy_sequence	ufloat	1489	lazy_sequence-ufloat	0.6031155831766286	LENOVO.20HRCTO1WW	0.6694887034922767	0.6571490638549363	4096	20171219-0743	2	50	0.05	2	48.913949387	0.7025838105104096	1.438625345E9	35186
manual_rmf	transduce	lazy_sequence	ufloat	3195	lazy_sequence-ufloat	0.3137564278560251	LENOVO.20HRCTO1WW	0.3182668287949922	0.31784666875117373	4096	20171219-0746	2	50	0.05	2	50.775910186	0.3225627358372457	1.438625345E9	78361
transducer_rmf	transduce	lazy_sequence	ufloat	1425	lazy_sequence-ufloat	0.6535123249122807	LENOVO.20HRCTO1WW	0.6509200042105263	0.6853989606736843	4096	20171219-0749	2	50	0.05	2	48.838779862	0.7049497628421053	1.438625345E9	44209
rmf	transduce	lazy_sequence	ufloat	978	lazy_sequence-ufloat	1.0216542290899795	LENOVO.20HRCTO1WW	1.030944095603272	1.0334375697546012	4096	20171219-0752	2	50	0.05	2	50.530957376	1.0506836717791412	1.438625345E9	22999
fn	transduce	lazy_sequence	ufloat	1017	lazy_sequence-ufloat	1.023666697148476	LENOVO.20HRCTO1WW	1.023441708456244	1.033155279960669	4096	20171219-0755	2	50	0.05	2	52.535706224	1.0521389272369717	1.438625345E9	23191
