algorithm	benchmark	containers	elements	execution-count	generators	lower-q	manufacturerModel	median	millisec	nelements	now	nthreads	sample-count	tail-quantile	threads	total-time	upper-q	value	warmup-executions
inline	transduce	array_of_boxed_int	uint	5096	array_of_boxed_int-uint	0.19501478434065936	LENOVO.20HRCTO1WW	0.19780263059262165	0.2002893441248038	32768	20171215-1451	2	50	0.05	2	51.024888732	0.20236101789638936	1.1534490856E10	18915
manual_rmf	transduce	array_of_boxed_int	uint	1412	array_of_boxed_int-uint	0.55114698796034	LENOVO.20HRCTO1WW	0.5629057489376771	0.5898236038385269	32768	20171215-1453	2	50	0.05	2	41.649542086	0.8502602368980171	1.1534442794E10	16441
transducer_rmf	transduce	array_of_boxed_int	uint	928	array_of_boxed_int-uint	0.9015668728448277	LENOVO.20HRCTO1WW	0.9152600851293103	0.9667097345043104	32768	20171215-1455	2	50	0.05	2	44.856832572	1.0792697373922413	1.1534490856E10	10051
rmf	transduce	array_of_boxed_int	uint	228	array_of_boxed_int-uint	4.34137503508772	LENOVO.20HRCTO1WW	4.35324151754386	4.39121689508772	32768	20171215-1457	2	50	0.05	2	50.059614716	4.442467394736842	1.1534490856E10	2353
fn	transduce	array_of_boxed_int	uint	230	array_of_boxed_int-uint	4.345622391304348	LENOVO.20HRCTO1WW	4.375664706521739	4.379077745043479	32768	20171215-1459	2	50	0.05	2	50.356251081	4.426747152173913	1.1534490856E10	2341
